,hour,tweet,Tweets_duygu,sınıflandırma
2422,18,Bomba iddia Süleyman Soylu bu gece istifa edecek  ,negatif,siyaset 
2423,18,Sedat Pekerden dikkat çeken Musab Turan paylaşımı  ,negatif,siyaset 
2424,18,Soylunun danışmanı AA Genel Müdürünü hedef aldı Bu ne şerefsizliktir  ,negatif,siyaset 
2425,18,SONDAKİKA Çinde  büyüklüğünde deprem meydana geldi  ,pozitif,dunya 
2426,18,Bir meslek grubu daha aşı takvimine dahil edildi  ,negatif,saglik 
2427,16,SONDAKİKA Türkiyede koronavirüsten  kişi daha hayatını kaybetti  bin  yeni vaka var  ,pozitif,saglik 
2428,16,Demirtaşın avukatı Karamandan Abdulkadir Selviye Kulis bilgisi diyerek kıvırıyorsun herkesi aptal mı sanıyorsun  ,negatif,siyaset 
2429,16,CHPli Sertelden Bakan Soyluya Çav Bella sorusu Hani failleri yakalayıp ezan dinletecektiniz  ,negatif,siyaset 
2430,16,Sedat Peker Videoları Alman Basının Diline Düştü  ,negatif,siyaset 
2431,16,SONDAKİKA Malatyada  büyüklüğünde deprem  ,pozitif,dunya 
2432,16,AA muhabiri Musab Turan Ak Parti ismi şaibelerle anılan Süleyman Soyludan daha mı küçük  ,negatif,siyaset 
2433,16,Anadolu Ajansı muhabiri Musab Turandan bakan Pakdemirli ve Varanka Süleyman Soylu soruları   Bakanlar soru karşısında şoke oldu İşte o anlar   ,pozitif,siyaset 
2434,16,Youtubedan Sedat Peker kararı  ,negatif,teknoloji 
2435,15,Serbest piyasada gün sonu altın fiyatları   ,pozitif,ekonomi 
2436,15,Sedat Peker Emre Olur bana anlattı demişti O itiraf yargıya taşınıyor  ,negatif,siyaset 
2437,13,Mustafa Cengiz Ben sevgili Fatih hoca ile devam etmeyi düşünmüyorum  ,negatif,spor 
2438,13,Türkiye Gazeteciler Cemiyeti oybirliğiyle Hadi Özışıkı üyelikten çıkardı  ,negatif,siyaset 
2439,11,Aktroller Soyluya ilk defa destek olmadı  ,negatif,siyaset 
2440,11,Sedat Pekerden ayda  bin dolar alan AKPli Külünk iddiası  ,negatif,siyaset 
2441,11,Sedat Peker videolarının YouTube trendlere girememesi için müdahale ediliyor iddiası  ,negatif,siyaset 
2442,11,Taksim metro istasyonunda intihar girişimi Seferler durduruldu  ,negatif,ekonomi 
2443,11,MetroPOLLden çarpıcı anket Erdoğan büyük farklarla kaybediyor  ,negatif,siyaset 
2444,10,Canan Kaftancıoğlu hakkında zorla getirme kararı  ,negatif,siyaset 
2445,09,Twitter Mavi Tik özelliğini bütün kullanıcılarına açtı  ,negatif,teknoloji 
2446,09,Bakan açıkladı Salda Gölü çevresine kahvehane mescit açılacak  ,pozitif,ekonomi 
2447,09,Dilipaktan Viranşehir Savcısının görevden uzaklaştırılmasına tepki Adaleti viran etmeyin Eyyubun sabır taşını çatlatmayın  ,negatif,siyaset 
2448,09,Covid geçirdikten sonraki  aya dikkat  ,pozitif,teknoloji 
2449,09,Çocuğuna cinsel istismardan ceza alan baba tahliye edildi  ,negatif,saglik 
2450,09,PES  yaşındaki kadına sahte parayla zekat verdiler  ,negatif,teknoloji 
2451,08,Ahmet Takandan Sedat Pekere açık mektup  ,negatif,siyaset 
2452,08,Yeryüzünde bir cehennem varsa bugün Gazzedeki çocukların hayatlarıdır  ,pozitif,dunya 
2453,08,Kılıçdaroğlundan Süleyman Soyluya Getirsin belgeyi koysun  ,pozitif,siyaset 
2454,08, ilde dev FETÖ operasyonu  gözaltı kararı  ,pozitif,siyaset 
2455,08,Emin Çölaşandan Erdoğan ve Bahçeliye Sedat Peker çağrısı Seçim zamanı yaklaşıyor  ,pozitif,siyaset 
2456,08, ilde organize suç örgütlerine Sahil Rüzgarı operasyon  ,negatif,siyaset 
2457,08,Bursada kayıp alarmı  ,negatif,saglik 
2458,08,Murat Muratoğlu İçişleri Bakanı oh oh paralar PKKya gitmiyor diyordu paralar millete de gitmiyor  ,negatif,siyaset 
2459,08,Yılmaz Özdil Organize suç örgütü tanımı kiralık gazetecilere cuk oturuyor  ,negatif,siyaset 
2460,08,WhatsApptan flaş Türkiye kararı  ,pozitif,teknoloji 
2461,07,Adalet teşkilatında FETÖ operasyonu  gözaltı  ,pozitif,siyaset 
2462,07,FETÖcülerin hain planı Korona virüsü bilinçli şekilde yaymışlar  ,negatif,siyaset 
2463,07,Serbest piyasada döviz fiyatları   ,pozitif,ekonomi 
2464,07,Yurtta hava durumu  ,pozitif,ekonomi 
2465,06,Doğu Perinçekten Erdoğana Uyarı SETAnın Adamlarından Kurtul  ,negatif,siyaset 
2466,06,Hadi Özışıktan Görevine Son Verildi Haberine Açıklama  ,negatif,siyaset 
2467,06,İsmail Saymaz Ve en hazini Sedat Pekerin ifşaatları sayesinde  ,negatif,kultur 
2468,06,Dilipaktan flaş Bakanlar Kurulu ve Soylu iddiası  ,negatif,siyaset 
2469,06,BioNTech CEOsu  Prof Dr Uğur Şahin  milyon doz için anlaşma yapıldı  ,pozitif,teknoloji 
2470,06,Sedat Peker Süleyman Soylu İbrahim Kalını takip ettiriyor  ,negatif,siyaset 
2471,06,Fenomen Alp Kılınç Bülent Ersoyu Çıldırttı  Sen Bana Tava mı Diyorsun  ,pozitif,kultur 
2472,06,LeMandan tek kapakta  bomba birden Sedat Peker Süleyman Soylu ve  ,negatif,kultur 
2473,06,Doç Dr Ümit Savaşçı tarih verdi Maske zorunluluğu kalkabilir  ,pozitif,saglik 
2474,06,Fahrettin Koca açıkladı  Hazirandan sonra normalleşme nasıl olacak  ,negatif,siyaset 
2475,06,Akşener Ziyaretinde Kavgaya Karışan Şahıs AKPli Çıktı  ,negatif,siyaset 
2476,05,Sosyetenin Konuştuğu Boşanmanın Altında Hangi Kavga Var  ,negatif,saglik 
2477,05,Fatih Altaylı Sedat Pekerin videolarındaki o cümleye dikkat çekti Aciliyet gerektiren konu budur  ,negatif,siyaset 
2478,05,Fatih Portakaldan Sedat Pekerİn  videosu hakkında yorum  ,negatif,kultur 
2479,05,Yılmaz Özdil Sedat Peker hakkında ne yazmıştı  ,negatif,siyaset 
2480,05,Akşenerden Erdoğanın tazminat davasına ilk yanıt  ,pozitif,siyaset 
2481,05,Cumhurbaşkanı Erdoğandan Meral Akşenere dava  ,negatif,siyaset 
2482,05,Demet Özdemirden  mini elbiseli ayna pozu  ,negatif,kultur 
2483,05,İngiltere varyantı yerel bulaşa hakim  ,negatif,dunya 
2484,05,Akşenerden Rizedeki provokasyona ilişkin açıklama  ,negatif,siyaset 
2485,05,Özgür Özelden Süleyman Soyluya  bin dolar alan siyasetçi tepkisi  ,negatif,siyaset 
2486,05,Fahrettin Koca Dışarıda yanınızda insan yoksa maske takmanız gerekmiyor  ,pozitif,siyaset 
2487,05,Ahmet Takan Sedat Pekerin videoları sonrası Süleyman Soylu kulislerini yazdı  ,negatif,siyaset 
2488,04,Sedat Peker Süleyman Soylu ile Erdal Arasın fotoğrafını paylaştı  ,negatif,siyaset 
2489,04,Man Adası davasında yeni karar Kılıçdaroğlu  bin lira tazminat ödeyecek  ,pozitif,siyaset 
2490,04,Rizedeki Akşener provokasyonuna Kılıçdaroğlundan tepki  ,negatif,siyaset 
2491,04,Sedat Pekerin Hürriyet baskını iddiasının ardından AK Partili isimden flaş açıklama  ,negatif,siyaset 
2492,04,Kılıçdaroğludan Sedat Peker açıklaması Erdoğan Soyluya sorsa belki sen talimat verdin der  ,negatif,siyaset 
2493,04,Nevşin Mengü  Sedat Peker yayını yaptı yorumlar çileden çıkardı Kafayı cinsellikle bozmuşsunuz  ,negatif,kultur 
2494,04,Esnafa verilen sözde destek de akaryakıt zammıyla geri alındı  ,negatif,ekonomi 
2495,04,Serenay Sarıkayanın  paylaştığı fotoğraflar sosyal medyayı salladı  ,negatif,kultur 
2496,04,İlkokul ve ortaokul öğrencileri için MEBten yeni düzenleme  ,negatif,siyaset 
2497,04,Yasakları eleştiren Cumhuriyet Savcısı Eyüp Akbulut HSK tarafından görevden uzaklaştırıldı  ,negatif,siyaset 
2498,04,Ahmet Şık Soylu Pelikan Ekibini de İşin İçine Çekti  ,negatif,siyaset 
2499,04,Yılmaz Özdil AKP iktidarında yolsuzluktan suçlu bulunan tek siyasetçi var  ,negatif,siyaset 
2500,03,İlhan Cihaner Pekerin iddiaları için devlet kurumları üç şekilde harekete geçebilir  ,negatif,siyaset 
2501,03,Sosyal medyada kripto para vaadiyle dolandırıcılık  şüpheli tutuklandı  ,negatif,teknoloji 
2502,03,Belediye Başkanı istedi Sedat Peker haberlerine erişim engeli geldi  ,negatif,siyaset 
2503,03,Almanya Dışişleri Bakanı Maastan skandal İsrail açıklaması  ,negatif,dunya 
2504,03,Kız öğrenciyi  darp edip zorla makyajını sildi  ,negatif,spor 
2505,03,Orduda sulama göletinde facia  çocuk boğuldu  ,negatif,siyaset 
2506,03,Resmi Gazetede yayımlandı Erdoğandan yeni atamalar  ,pozitif,siyaset 
2507,03,Hadiseden Eurovision Açıklaması Teklif Gelirse  Neden Olmasın  ,negatif,siyaset 
2508,03,Acil iniş yapan helikopterdeki askeri personelin sağlık durumu iyi  ,negatif,dunya 
2509,03,Sedat Peker  videosu yayınlandı Peker Demirörene Pambıkören diye seslendi Soylunun oğlu hakkında şok iddialar  ,negatif,siyaset 
2510,03,Akşenerden kendisine zavallı diyen Erdoğana yanıt Zavallılık gideceğim diye atıp tutup  yıldır Gazzeye gidememektir  ,negatif,siyaset 
2511,02,Yüksek sesle müzik dinleme cinayetinin şüphelisi tutuklandı  ,negatif,siyaset 
2512,02,Eski ÖSYM Başkanı Ali Demirin FETÖden yargılanmasına devam edildi  ,negatif,siyaset 
2513,02,Sallanan  metrelik gökdelen paniğe neden oldu  ,negatif,ekonomi 
2514,02,Mezitlide örtü altı üzüm hasadı başladı  ,negatif,ekonomi 
2515,02,Eşini aldatan şarkıcı kaçarken balkondan düşerek hayatını kaybetti  ,negatif,spor 
2516,02,Evden çalışmada zirve Finlandiyada  ,pozitif,ekonomi 
2517,02,Fatih Altaylı Benim için İncenin partisi başlamadan bitti  ,negatif,siyaset 
2518,01,Yalnız yaşayan adam evde kanlar içerisinde ölü bulundu  ,negatif,dunya 
2519,01,Siirtte altyapı çalışmasında göçük  işçi yaralandı  ,negatif,siyaset 
2520,01,Friends dizisinin  özel bölümü Yeniden Buluşma fragmanından dikkat çeken  detay  ,negatif,kultur 
2521,01,Erek Dağında  metreden düşen adam kurtarıldı  ,pozitif,siyaset 
2522,01,Ameliyatsız kalp kapağı değişimi  ,negatif,saglik 
2523,01,Kylie Jenner  sınırları zorluyor Kıyafeti olay oldu  ,negatif,kultur 
2524,01,Oto yedek parça dükkanı alevlere teslim oldu  ,negatif,siyaset 
2525,01,Hesabına yanlışlıkla yatırılan  bin lirayı geri iade etti  ,negatif,ekonomi 
2526,01,İlber Ortaylı gençlere seslendi Dışarıya göçmeyin Türkiyede kalıp işleri düzeltmeye katkıda bulunun  ,negatif,siyaset 
2527,00,Bakan Kurumdan Salda Gölü talimatı  ,pozitif,siyaset 
2528,00,Ürgüpte  yaşındaki yaşlı adam her yerde aranıyor  ,negatif,dunya 
2529,00,Cihangir Kenndy  ve  Milyon Mehmetin Korona Muhabbeti Kahkahaya Boğdu  ,pozitif,kultur 
2530,00,Yaralı halde  kilometre yürüyüp arkadaşlarından yardım istedi  ,negatif,saglik 
2531,00,DEAŞtan gözaltına alınan  şüpheliye sınır dışı kararı  ,pozitif,dunya 
2532,00,Almanyadan Kosovaya Covid test kiti bağışı  ,pozitif,teknoloji 
2533,00,Sergen Yalçının genç sevgilisi Lisaveti Karibskayadan  iddialı pozlar  ,pozitif,spor 
2534,00,Kısıtlama saatinde dışarıda olan gençler polislere yakalandı  ,negatif,dunya 
2535,00,Kızının kaçırıldığını iddia eden baba kızını geri istiyor  ,negatif,dunya 
2536,00,Ekrem İmamoğlundan Erdoğana çağrı Bu yanlış karardan geri dönün  ,negatif,siyaset 
2537,23,Kahramanmaraşta silahlı kavga  ölü  yaralı  ,negatif,siyaset 
2538,23,Sinopta  yaşındaki kadın  gündür kayıp  ,negatif,saglik 
2539,23,Bilim Kurulu üyesi Okyaydan çok konuşulacak sözler Bu açılmayla ilgili bir görüş bildiremedik  ,negatif,siyaset 
2540,23,Canlı bomba sanılan kadının başına silah dayandı gerçek ortaya çıkınca  ,negatif,siyaset 
2541,23,İstanbulda kaçak sigara operasyonu  bin paket ele geçirildi  ,pozitif,ekonomi 
2542,23,Fox TVnin iddialı  dizisi için final kararı alındı  ,negatif,spor 
2543,23,Hadi Özışıktan Sedat Peker açıklaması Gazeteci olarak hatam  ,negatif,siyaset 
2544,23,Alkol komasından çıkan genç gazetecilere söz verdi  ,negatif,siyaset 
2545,23,Hatayda şüpheli ölüm  yaşındaki genç tüfekle vurulmuş halde bulundu  ,negatif,dunya 
2546,23,Sen buna giremezsin sözü kilo verdirtti Bambaşka birine döndü  ,pozitif,saglik 
2547,23,MHPnin hedefinde Demirören var  ,pozitif,siyaset 
2548,22,Sentetik ecza ilaçlarıyla yakalanan  kişiden si tutuklandı  ,negatif,saglik 
2549,22,Hemşiresi darp edilirken araya giren doktor o anları anlattı  ,pozitif,saglik 
2550,22,Erdoğan Turist zaten gelmiyor gelene yasak mı uygulayalım Oradan  dolar gelecekse bırak gelsin  ,negatif,siyaset 
2551,22,Trabzonlu İş İnsanları ve Bürokratları Derneğinden Süleyman Soylu açıklaması  ,negatif,siyaset 
2552,22,Kripto para ve sahte bahis kuponu dolandırıcılığı  ,negatif,teknoloji 
2553,22,Milli Savunma Bakanlığından Şırnak ve Batman açıklaması  ,pozitif,siyaset 
2554,22,Instagram temizliği yetmedi İşte Sedat Pekerle fotoğrafı olan dostlarım dediği ünlüler  ,negatif,kultur 
2555,22,Ünlü ekonomist iddialı konuştu Dolar kurunu sıkıysa şimdi tutun  ,pozitif,ekonomi 
2556,22,İstanbulda lüks rezidansta dehşet Ablasını döven sevgilisini bıçakladı  ,negatif,saglik 
2557,22,Ayda  kilo verdiren yağ yakıcı kahve tarifi  ,negatif,saglik 
2558,22,New York Times Sedat Pekerin açıklamalarını haberleştirdi Bir dönemin sonunu getirecek  ,negatif,siyaset 
2559,21,Arkadaşlık teklifini reddeden öğretmeni öldürüp intihara kalkıştı  ,negatif,siyaset 
2560,21,Hindistanda dehşete düşüren görüntüler Köpekler ve kuşlar cesetleri yiyor  ,pozitif,dunya 
2561,21,Araç sahipleri dikkat Çakarlı maganda artık aramızda  ,negatif,spor 
2562,21,Esnafa verilecek hibe desteği Resmi Gazetede  ,negatif,ekonomi 
2563,21,İş insanı evinde tabancayla intihar etti  ,negatif,siyaset 
2564,21,İstifa eden AK Partili eski başkan Yapılan yolsuzlukları konuşayım mı  ,negatif,siyaset 
2565,21,Halk TV Sunucusu İrfan Değirmenci O Anonsu Yaparken Midem Bulanıyor Dedi  ,negatif,siyaset 
2566,21,Batmanda patlama Batman Valiliğinden patlamayla ilgili açıklama  ,negatif,siyaset 
2567,21, yaşındaki market sahibi aracında ölü bulundu  ,negatif,spor 
2568,21,Deren Talu mini şortlu makyajsız pozuyla nefes kesti  ,pozitif,saglik 
2569,21,Sedat Peker Netflix Dizisinden mi Esinlendi  ,negatif,kultur 
2570,21,Faslı turist kadın Taksim Meydanında soyundu  ,negatif,siyaset 
2571,21,Ayda  kilo verdiren yağ yakıcı kahve tarifi  ,negatif,saglik 
2572,21,Nevşin Mengüden AKPli belediye başkanına Full yüzsüzlük  ,negatif,siyaset 
2573,20,İlhan Cihaner Pekerin iddiaları için devlet kurumları üç şekilde harekete geçebilir  ,negatif,siyaset 
2574,20,Dilipaktan flaş Bakanlar Kurulu ve Soylu iddiası  ,negatif,siyaset 
2575,20,Doğu Perinçekten Erdoğana Uyarı SETAnın Adamlarından Kurtul  ,negatif,siyaset 
2576,20,Kız öğrenciyi darp edip zorla makyajını sildi  ,negatif,spor 
2577,20,Hadi Özışıktan Görevine Son Verildi Haberine Açıklama  ,negatif,siyaset 
2578,20,İsmail Saymaz Ve en hazini Sedat Pekerin ifşaatları sayesinde  ,negatif,kultur 
2579,20,Fenomen Alp Kılınç Bülent Ersoyu Çıldırttı Sen Bana Tava mı Diyorsun  ,pozitif,kultur 
2580,20,LeMandan tek kapakta  bomba birden Sedat Peker Süleyman Soylu ve  ,negatif,kultur 
2581,20,Resmi Gazetede yayımlandı Erdoğandan yeni atamalar  ,pozitif,siyaset 
2582,20,Akşenerden kendisine zavallı diyen Erdoğana yanıt Zavallılık gideceğim diye atıp tutup  yıldır Gazzeye gidememektir  ,negatif,siyaset 
2583,20,Cihangir Kenndy ve  Milyon Mehmetin Korona Muhabbeti Kahkahaya Boğdu  ,pozitif,kultur 
2584,20,Almanya Dışişleri Bakanı Maastan skandal İsrail açıklaması  ,negatif,dunya 
2585,20,Orduda sulama göletinde facia  çocuk boğuldu  ,negatif,siyaset 
2586,20,Akşener Ziyaretinde Kavgaya Karışan Şahıs AKPli Çıktı  ,negatif,siyaset 
2587,20,Hatayda şüpheli ölüm  yaşındaki genç tüfekle vurulmuş halde bulundu  ,negatif,dunya 
2588,20,Hadiseden Eurovision Açıklaması Teklif Gelirse Neden Olmasın  ,negatif,siyaset 
2589,20,İngiltere varyantı yerel bulaşa hakim  ,negatif,dunya 
2590,20,Sedat Pekerin Hürriyet baskını iddiasının ardından AK Partili isimden flaş açıklama  ,negatif,siyaset 
2591,20,Esnafa verilen sözde destek de akaryakıt zammıyla geri alındı  ,negatif,ekonomi 
2592,20, aylık hamile kadın karnındaki çocuğu düşürmek için çatıdan atladı  ,negatif,saglik 
2593,20,BioNTech CEOsu Prof Dr Uğur Şahin  milyon doz için anlaşma yapıldı  ,pozitif,teknoloji 
2594,20,Fatih Portakaldan Sedat Pekerİn  videosu hakkında yorum  ,negatif,kultur 
2595,20,Özgür Özelden Süleyman Soyluya  bin dolar alan siyasetçi tepkisi  ,negatif,siyaset 
2596,20,Kylie Jenner sınırları zorluyor Kıyafeti olay oldu  ,negatif,kultur 
2597,19,Rizedeki Akşener provokasyonuna Kılıçdaroğlundan tepki  ,negatif,siyaset 
2598,19,Demet Özdemirden mini elbiseli ayna pozu  ,negatif,kultur 
2599,19,Man Adası davasında yeni karar Kılıçdaroğlu  bin lira tazminat ödeyecek  ,pozitif,siyaset 
2600,19,Sedat Peker Süleyman Soylu ile Erdal Arasın fotoğrafını paylaştı  ,negatif,siyaset 
2601,19,Akşenerden Erdoğanın  tazminat davasına ilk yanıt  ,pozitif,siyaset 
2602,19,Ahmet Takan Sedat Pekerin videoları sonrası Süleyman Soylu kulislerini yazdı  ,negatif,siyaset 
2603,19,Yılmaz Özdil Sedat Peker hakkında ne yazmıştı  ,negatif,siyaset 
2604,19,Serenay Sarıkayanın paylaştığı fotoğraflar sosyal medyayı salladı  ,negatif,kultur 
2605,19,Sosyetenin Konuştuğu Boşanmanın Altında Hangi Kavga Var  ,negatif,saglik 
2606,19,Fatih Altaylı Sedat Pekerin videolarındaki o cümleye dikkat çekti Aciliyet gerektiren konu budur  ,negatif,siyaset 
2607,19,Nevşin Mengü Sedat Peker yayını yaptı yorumlar çileden çıkardı Kafayı cinsellikle bozmuşsunuz  ,negatif,kultur 
2608,19,Yılmaz Özdil AKP iktidarında yolsuzluktan suçlu bulunan tek siyasetçi var  ,negatif,siyaset 
2609,19,Yasakları eleştiren Cumhuriyet Savcısı Eyüp Akbulut HSK tarafından görevden uzaklaştırıldı  ,negatif,siyaset 
2610,19,Sergen Yalçının genç sevgilisi Lisaveti Karibskayadan iddialı pozlar  ,pozitif,spor 
2611,19,Cumhurbaşkanı Erdoğandan Meral Akşenere dava  ,negatif,siyaset 
2612,19,Doç Dr Ümit Savaşçı tarih verdi Maske zorunluluğu kalkabilir  ,pozitif,saglik 
2613,19,Sedat Peker Süleyman Soylu İbrahim Kalını takip ettiriyor  ,negatif,siyaset 
2614,18,Akşenerden Rizedeki provokasyona ilişkin açıklama  ,negatif,siyaset 
2615,18,Merih Demiralın canlı yayınında Ronaldodan skandal Türkçe küfür  ,negatif,spor 
2616,18,Hadi Özışıktan Sedat Peker açıklaması Gazeteci olarak hatam  ,negatif,siyaset 
2617,18,Canlı bomba sanılan kadının başına silah dayandı gerçek ortaya çıkınca  ,negatif,siyaset 
2618,18,Fıstık ezmesi yemek zayıflatır mı  ,negatif,saglik 
2619,18,Fox TVnin iddialı dizisi için final kararı alındı  ,negatif,spor 
2620,18,Trabzonlu İş İnsanları ve Bürokratları Derneğinden Süleyman Soylu açıklaması  ,negatif,siyaset 
2621,17,Kılıçdaroğludan Sedat Peker açıklaması Erdoğan Soyluya sorsa belki sen talimat verdin der  ,negatif,siyaset 
2622,17,İlkokul ve ortaokul öğrencileri için MEBten yeni düzenleme  ,negatif,siyaset 
2623,17,Ünlü ekonomist iddialı konuştu Dolar kurunu sıkıysa şimdi tutun  ,pozitif,ekonomi 
2624,16,Fahrettin Koca açıkladı  Hazirandan sonra normalleşme nasıl olacak  ,negatif,siyaset 
2625,16,Fahrettin Koca Dışarıda yanınızda insan yoksa maske takmanız gerekmiyor  ,pozitif,siyaset 
2626,16,Sağlık Bakanı Koca ve Uğur Şahin açıklama yapıyor  ,negatif,saglik 
2627,16,Prof Dr Uğur Şahin konuşuyor   CANLIYAYIN  ,pozitif,saglik 
2628,16,SONDAKİKA Sağlık Bakanı Koca açıklama yapıyor    CANLIYAYIN izlemek için tıklayın   ,pozitif,saglik 
2629,16,Sedat Peker Netflix Dizisinden mi Esinlendi  ,negatif,kultur 
2630,15,Akşener Ziyaretinde Kavgaya Karışan Şahıs AKPli Çıktı  ,negatif,siyaset 
